Station Code,Monitor ID,Repi [km],E_UTM [m],N_UTM [m],LON [dd],LAT [dd],
MON1869, 1869, 2.850000e+01, 6.654951e+05, 4.496631e+06, 2.295600e+01, 4.060400e+01,
MON1870, 1870, 2.910000e+01, 6.653771e+05, 4.495592e+06, 2.295400e+01, 4.059500e+01,
MON1871, 1871, 2.720000e+01, 6.659984e+05, 4.498813e+06, 2.296300e+01, 4.062300e+01,
MON1872, 1872, 3.020000e+01, 6.620795e+05, 4.501483e+06, 2.291700e+01, 4.064800e+01,
MON1873, 1873, 2.850000e+01, 6.640696e+05, 4.500651e+06, 2.294000e+01, 4.064000e+01,
MON1874, 1874, 2.840000e+01, 6.640058e+05, 4.501080e+06, 2.294000e+01, 4.064400e+01,
MON1875, 1875, 2.830000e+01, 6.644874e+05, 4.499876e+06, 2.294500e+01, 4.063300e+01,
MON1876, 1876, 2.990000e+01, 6.624305e+05, 4.501111e+06, 2.292100e+01, 4.064500e+01,
MON1877, 1877, 2.720000e+01, 6.654569e+05, 4.500330e+06, 2.295700e+01, 4.063700e+01,
MON1878, 1878, 2.740000e+01, 6.651852e+05, 4.500587e+06, 2.295300e+01, 4.064000e+01,
MON1879, 1879, 2.820000e+01, 6.643558e+05, 4.500737e+06, 2.294400e+01, 4.064100e+01,
MON1880, 1880, 2.930000e+01, 6.630345e+05, 4501323, 2.292800e+01, 4.064700e+01,
MON1881, 1881, 2.870000e+01, 6.634920e+05, 4.501724e+06, 2.293400e+01, 4.065000e+01,
MON1882, 1882, 2.930000e+01, 6.632114e+05, 4.500652e+06, 2.293000e+01, 4.064100e+01,
MON1883, 1883, 2.780000e+01, 6.659257e+05, 4.497433e+06, 2.296100e+01, 4.061100e+01,
MON1884, 1884, 2.640000e+01, 6.671768e+05, 4.497944e+06, 2.297600e+01, 4.061500e+01,
MON1885, 1885, 28, 6.659261e+05, 4.496815e+06, 2.296100e+01, 4.060600e+01,
MON1886, 1886, 2.650000e+01, 6.669417e+05, 4.498358e+06, 2.297400e+01, 4.061900e+01,
MON1887, 1887, 2.690000e+01, 6.665531e+05, 4.498350e+06, 2.296900e+01, 4.061900e+01,
MON1888, 1888, 2.870000e+01, 6.652981e+05, 4.496541e+06, 2.295400e+01, 4.060300e+01,
MON1889, 1889, 2.690000e+01, 6.665679e+05, 4.498243e+06, 2.296900e+01, 4.061800e+01,
MON1890, 1890, 2.850000e+01, 6.657110e+05, 4.496123e+06, 2.295800e+01, 4.059900e+01,
MON1891, 1891, 2.660000e+01, 6.670538e+05, 4.497775e+06, 2.297500e+01, 4.061400e+01,
MON1892, 1892, 2.620000e+01, 6.673136e+05, 4.498237e+06, 2.297800e+01, 4.061800e+01,
MON1893, 1893, 2.870000e+01, 6.653786e+05, 4.496508e+06, 2.295500e+01, 4.060300e+01,
MON1894, 1894, 2.780000e+01, 6.658761e+05, 4.497469e+06, 2.296100e+01, 4.061100e+01,
MON1895, 1895, 2.650000e+01, 6.669836e+05, 4.498265e+06, 2.297400e+01, 4.061800e+01,
MON1896, 1896, 2.830000e+01, 6.655979e+05, 4.496945e+06, 2.295700e+01, 4.060700e+01,
MON1897, 1897, 2.660000e+01, 6.669136e+05, 4.498113e+06, 2.297300e+01, 4.061700e+01,
MON1898, 1898, 2.870000e+01, 6.656211e+05, 4.495832e+06, 2.295700e+01, 4.059700e+01,
MON1899, 1899, 2.910000e+01, 6.653828e+05, 4.495548e+06, 2.295400e+01, 4.059400e+01,
MON1900, 1900, 2.640000e+01, 6.672116e+05, 4.498067e+06, 2.297700e+01, 4.061700e+01,
MON1901, 1901, 2.830000e+01, 6.658879e+05, 4.496294e+06, 2.296100e+01, 4.060100e+01,
MON1902, 1902, 2.870000e+01, 6.653735e+05, 4.496555e+06, 2.295500e+01, 4.060300e+01,
MON1903, 1903, 2.690000e+01, 6.664122e+05, 4.498460e+06, 2.296700e+01, 4.062000e+01,
MON1904, 1904, 2.810000e+01, 6.658521e+05, 4.496733e+06, 2.296000e+01, 4.060500e+01,
MON1905, 1905, 2.650000e+01, 6.666085e+05, 4.499267e+06, 2.297000e+01, 4.062700e+01,
MON1906, 1906, 2.840000e+01, 6.654157e+05, 4.497197e+06, 2.295500e+01, 4.060900e+01,
MON1907, 1907, 2.660000e+01, 6.668708e+05, 4.498254e+06, 2.297300e+01, 4.061800e+01,
MON1908, 1908, 26, 6.674766e+05, 4.498377e+06, 2.298000e+01, 4.061900e+01,
MON1909, 1909, 2.880000e+01, 6.656793e+05, 4.495688e+06, 2.295800e+01, 4.059500e+01,
MON1910, 1910, 2.840000e+01, 6.660541e+05, 4.495775e+06, 2.296200e+01, 4.059600e+01,
MON1911, 1911, 2.660000e+01, 6.670292e+05, 4.497812e+06, 2.297500e+01, 4.061400e+01,
MON1912, 1912, 2.840000e+01, 6.660093e+05, 4.495729e+06, 2.296200e+01, 4.059600e+01,
MON1913, 1913, 2.840000e+01, 6.658786e+05, 4.496047e+06, 2.296000e+01, 4.059900e+01,
MON1914, 1914, 2.850000e+01, 6.656117e+05, 4.496492e+06, 2.295700e+01, 4.060300e+01,
MON1915, 1915, 2.810000e+01, 6.655428e+05, 4.497597e+06, 2.295700e+01, 4.061300e+01,
MON1916, 1916, 2.710000e+01, 6.663229e+05, 4.498399e+06, 2.296600e+01, 4.062000e+01,
MON1917, 1917, 2.720000e+01, 6.664299e+05, 4.497887e+06, 2.296700e+01, 4.061500e+01,
MON1918, 1918, 2.630000e+01, 6.673425e+05, 4.498003e+06, 2.297800e+01, 4.061600e+01,
MON1919, 1919, 2.690000e+01, 6.665227e+05, 4.498396e+06, 2.296900e+01, 4.062000e+01,
MON1920, 1920, 2.870000e+01, 6.658375e+05, 4.495536e+06, 2.296000e+01, 4.059400e+01,
MON1921, 1921, 2.650000e+01, 6.670203e+05, 4.498203e+06, 2.297500e+01, 4.061800e+01,
MON1922, 1922, 2.630000e+01, 6.672793e+05, 4.498162e+06, 2.297800e+01, 4.061700e+01,
MON1923, 1923, 2.870000e+01, 6.656146e+05, 4.496009e+06, 2.295700e+01, 4.059800e+01,
MON1924, 1924, 2.820000e+01, 6.656485e+05, 4.497130e+06, 2.295800e+01, 4.060800e+01,
MON1925, 1925, 2.880000e+01, 6.653843e+05, 4.496202e+06, 2.295500e+01, 4.060000e+01,
MON1926, 1926, 2.620000e+01, 6.673137e+05, 4.498338e+06, 2.297800e+01, 4.061900e+01,
MON1927, 1927, 2.630000e+01, 6.673467e+05, 4.497914e+06, 2.297800e+01, 4.061500e+01,
MON1928, 1928, 2.610000e+01, 6.674106e+05, 4.498241e+06, 2.297900e+01, 4.061800e+01,
MON1929, 1929, 2.670000e+01, 6.668747e+05, 4.498073e+06, 2.297300e+01, 4.061700e+01,
MON1930, 1930, 2.870000e+01, 6.658633e+05, 4.495332e+06, 2.296000e+01, 4.059200e+01,
MON1931, 1931, 2.650000e+01, 6.671977e+05, 4.497863e+06, 2.297700e+01, 4.061500e+01,
MON1932, 1932, 2.720000e+01, 6.659934e+05, 4.498951e+06, 2.296300e+01, 4.062500e+01,
MON1933, 1933, 2.720000e+01, 6.660158e+05, 4.498728e+06, 2.296300e+01, 4.062300e+01,
MON1934, 1934, 2.720000e+01, 6.660202e+05, 4.498763e+06, 2.296300e+01, 4.062300e+01,
MON1935, 1935, 2.710000e+01, 6.661347e+05, 4.498736e+06, 2.296400e+01, 4.062300e+01,
MON1936, 1936, 27, 6.661951e+05, 4.498759e+06, 2.296500e+01, 4.062300e+01,
MON1937, 1937, 2.780000e+01, 6.655981e+05, 4.498241e+06, 2.295800e+01, 4.061800e+01,
MON1938, 1938, 2.780000e+01, 6.656032e+05, 4.498263e+06, 2.295800e+01, 4.061900e+01,
MON1939, 1939, 2.730000e+01, 6.661715e+05, 4.498055e+06, 2.296400e+01, 4.061700e+01,
MON1940, 1940, 2.730000e+01, 6.662441e+05, 4.497948e+06, 2.296500e+01, 4.061600e+01,
MON1941, 1941, 2.740000e+01, 6.661479e+05, 4.497888e+06, 2.296400e+01, 4.061500e+01,
MON1942, 1942, 2.740000e+01, 6.661722e+05, 4.497872e+06, 2.296400e+01, 4.061500e+01,
MON1943, 1943, 2.840000e+01, 6.652256e+05, 4.497415e+06, 2.295300e+01, 4.061100e+01,
MON1944, 1944, 2.850000e+01, 6.651682e+05, 4.497388e+06, 2.295200e+01, 4.061100e+01,
MON1945, 1945, 2.860000e+01, 6.651471e+05, 4.497094e+06, 2.295200e+01, 4.060800e+01,
MON1946, 1946, 2.870000e+01, 6.651642e+05, 4.496981e+06, 2.295200e+01, 4.060700e+01,
MON1947, 1947, 2.870000e+01, 6.651671e+05, 4.497011e+06, 2.295200e+01, 4.060700e+01,
MON1948, 1948, 2.880000e+01, 6.650744e+05, 4.496767e+06, 2.295100e+01, 4.060500e+01,
MON1949, 1949, 2.910000e+01, 6.650072e+05, 4.496320e+06, 2.295000e+01, 4.060100e+01,
MON1950, 1950, 2.890000e+01, 6.652526e+05, 4.496333e+06, 2.295300e+01, 4.060100e+01,
MON1951, 1951, 29, 6.651506e+05, 4.496300e+06, 2.295200e+01, 4.060100e+01,
MON1952, 1952, 2.910000e+01, 6.650769e+05, 4.496201e+06, 2.295100e+01, 4.060000e+01,
MON1953, 1953, 2.910000e+01, 6.650897e+05, 4.496164e+06, 2.295100e+01, 4.060000e+01,
MON1954, 1954, 2.910000e+01, 6.650284e+05, 4.496156e+06, 2.295000e+01, 4.060000e+01,
MON1955, 1955, 2.910000e+01, 6.650103e+05, 4.496190e+06, 2.295000e+01, 4.060000e+01,
MON1956, 1956, 2.920000e+01, 6.650933e+05, 4.495947e+06, 2.295100e+01, 4.059800e+01,
MON1957, 1957, 2.920000e+01, 6.650864e+05, 4.495990e+06, 2.295100e+01, 4.059800e+01,
MON1958, 1958, 2.920000e+01, 6.651003e+05, 4.495884e+06, 2.295100e+01, 4.059700e+01,
MON1959, 1959, 2.910000e+01, 6.651782e+05, 4.495893e+06, 2.295200e+01, 4.059700e+01,
MON1960, 1960, 2.920000e+01, 6.651554e+05, 4.495758e+06, 2.295200e+01, 4.059600e+01,
MON1961, 1961, 2.780000e+01, 6.648303e+05, 4.500420e+06, 2.294900e+01, 4.063800e+01,
MON1962, 1962, 2.840000e+01, 6.642717e+05, 4.500132e+06, 2.294300e+01, 4.063600e+01,
MON1963, 1963, 2.790000e+01, 6.648471e+05, 4.500161e+06, 2.294900e+01, 4.063600e+01,
MON1964, 1964, 2.830000e+01, 6.642766e+05, 4.500422e+06, 2.294300e+01, 4.063800e+01,
MON1965, 1965, 2.730000e+01, 6.652319e+05, 4.500820e+06, 2.295400e+01, 4.064200e+01,
MON1966, 1966, 2.690000e+01, 6.656776e+05, 4.500792e+06, 2.295900e+01, 4.064100e+01,
MON1967, 1967, 3.020000e+01, 6.620595e+05, 4.501233e+06, 2.291700e+01, 4.064600e+01,
MON1968, 1968, 28, 6.643557e+05, 4.501337e+06, 2.294400e+01, 4.064700e+01,
MON1969, 1969, 2.890000e+01, 6.638193e+05, 4.500079e+06, 2.293700e+01, 4.063500e+01,
MON1970, 1970, 2.890000e+01, 6.637895e+05, 4.500081e+06, 2.293700e+01, 4.063500e+01,
MON1971, 1971, 2.770000e+01, 6.650986e+05, 4.499970e+06, 2.295200e+01, 4.063400e+01,
MON1972, 1972, 2.680000e+01, 6.661158e+05, 4.499731e+06, 2.296400e+01, 4.063200e+01,
MON1973, 1973, 2.810000e+01, 6.642949e+05, 4.501119e+06, 2.294300e+01, 4.064500e+01,
MON1974, 1974, 29, 6.633320e+05, 4.501149e+06, 2.293200e+01, 4.064500e+01,
MON1975, 1975, 2.810000e+01, 6.643345e+05, 4.500945e+06, 2.294300e+01, 4.064300e+01,
MON1976, 1976, 2.830000e+01, 6.645019e+05, 4.499916e+06, 2.294500e+01, 4.063400e+01,
MON1977, 1977, 2.930000e+01, 6.632396e+05, 4.500614e+06, 2.293000e+01, 4.064000e+01,
MON1978, 1978, 2.720000e+01, 6.654777e+05, 4.500473e+06, 2.295700e+01, 4.063900e+01,
MON1979, 1979, 28, 6.647809e+05, 4.499998e+06, 2.294900e+01, 4.063400e+01,
MON1980, 1980, 2.870000e+01, 6.656405e+05, 4.495785e+06, 2.295800e+01, 4.059600e+01,
MON1981, 1981, 2.660000e+01, 6.664210e+05, 4.499286e+06, 2.296800e+01, 4.062800e+01,
MON1982, 1982, 28, 6.657767e+05, 4.497309e+06, 2.296000e+01, 4.061000e+01,
MON1983, 1983, 2.690000e+01, 6.663856e+05, 4.498549e+06, 2.296700e+01, 4.062100e+01,
MON1984, 1984, 2.790000e+01, 6.657158e+05, 4.497554e+06, 2.295900e+01, 4.061200e+01,
MON1985, 1985, 28, 6.656705e+05, 4.497484e+06, 2.295800e+01, 4.061200e+01,
MON1986, 1986, 2.770000e+01, 6.660674e+05, 4.497329e+06, 2.296300e+01, 4.061000e+01,
MON1987, 1987, 2.650000e+01, 6.669908e+05, 4.498140e+06, 2.297400e+01, 4.061700e+01,
MON1988, 1988, 2.650000e+01, 6.670819e+05, 4.498035e+06, 2.297500e+01, 4.061600e+01,
MON1989, 1989, 2.650000e+01, 6.670558e+05, 4.498180e+06, 2.297500e+01, 4.061800e+01,
MON1990, 1990, 2.820000e+01, 6.656702e+05, 4.496958e+06, 2.295800e+01, 4.060700e+01,
MON1991, 1991, 2.830000e+01, 6.655917e+05, 4.496826e+06, 2.295700e+01, 4.060600e+01,
MON1992, 1992, 2.840000e+01, 6.655174e+05, 4.496759e+06, 2.295600e+01, 4.060500e+01,
MON1993, 1993, 2.810000e+01, 6.657164e+05, 4.497128e+06, 2.295900e+01, 4.060800e+01,
MON1994, 1994, 26, 6.677166e+05, 4.497786e+06, 2.298300e+01, 4.061400e+01,
MON1995, 1995, 2.610000e+01, 6.675441e+05, 4.497968e+06, 2.298100e+01, 4.061600e+01,
MON1996, 1996, 2.860000e+01, 6.656850e+05, 4.496033e+06, 2.295800e+01, 4.059900e+01,
MON1997, 1997, 26, 6.674391e+05, 4.498395e+06, 2.298000e+01, 4.061900e+01,
MON1998, 1998, 2.650000e+01, 6.668353e+05, 4.498501e+06, 2.297200e+01, 4.062100e+01,
MON1999, 1999, 2.870000e+01, 6.657377e+05, 4.495668e+06, 2.295900e+01, 4.059500e+01,
MON2000, 2000, 2.780000e+01, 6.658466e+05, 4.497605e+06, 2.296000e+01, 4.061300e+01,
MON2001, 2001, 2.720000e+01, 6.663290e+05, 4.497973e+06, 2.296600e+01, 4.061600e+01,
MON2002, 2002, 2.650000e+01, 6.671407e+05, 4.497961e+06, 2.297600e+01, 4.061600e+01,
MON2003, 2003, 2.630000e+01, 6.672167e+05, 4.498281e+06, 2.297700e+01, 4.061800e+01,
MON2004, 2004, 2.810000e+01, 6.654537e+05, 4.497689e+06, 2.295600e+01, 4.061300e+01,
MON2005, 2005, 2.840000e+01, 6.653019e+05, 4.497262e+06, 2.295400e+01, 4.061000e+01,
MON2006, 2006, 2.660000e+01, 6.664140e+05, 4.499433e+06, 2.296800e+01, 4.062900e+01,
MON2007, 2007, 2.690000e+01, 6.666542e+05, 4.497888e+06, 2.297000e+01, 4.061500e+01,
MON2008, 2008, 2.610000e+01, 6.675274e+05, 4.497948e+06, 2.298000e+01, 4.061500e+01,
MON2009, 2009, 2.680000e+01, 6.668636e+05, 4.497793e+06, 2.297300e+01, 4.061400e+01,
MON2010, 2010, 2.820000e+01, 6.654066e+05, 4.497687e+06, 2.295500e+01, 4.061300e+01,
MON2011, 2011, 2.820000e+01, 6.656477e+05, 4.497025e+06, 2.295800e+01, 4.060700e+01,
MON2012, 2012, 2.890000e+01, 6.655945e+05, 4.495452e+06, 2.295700e+01, 4.059300e+01,
MON2013, 2013, 2.660000e+01, 6.663800e+05, 4.499479e+06, 2.296700e+01, 4.062900e+01,
MON2014, 2014, 2.690000e+01, 6.665656e+05, 4.498101e+06, 2.296900e+01, 4.061700e+01,
MON2015, 2015, 2.610000e+01, 6.673966e+05, 4.498305e+06, 2.297900e+01, 4.061900e+01,
MON2016, 2016, 2.650000e+01, 6.668506e+05, 4.498466e+06, 2.297300e+01, 4.062000e+01,
MON2017, 2017, 27, 6.662866e+05, 4.498616e+06, 2.296600e+01, 4.062200e+01,
MON2018, 2018, 26, 6.676674e+05, 4.497853e+06, 2.298200e+01, 4.061400e+01,
MON2019, 2019, 2.640000e+01, 6.672597e+05, 4.497818e+06, 2.297700e+01, 4.061400e+01,
MON2020, 2020, 2.650000e+01, 6.671212e+05, 4.498017e+06, 2.297600e+01, 4.061600e+01,
MON2021, 2021, 2.810000e+01, 6.655440e+05, 4.497653e+06, 2.295700e+01, 4.061300e+01,
MON2022, 2022, 2.790000e+01, 6.659333e+05, 4.497049e+06, 2.296100e+01, 4.060800e+01,
MON2023, 2023, 2.580000e+01, 6.678910e+05, 4.497852e+06, 2.298500e+01, 4.061400e+01,
MON2024, 2024, 2.840000e+01, 6.659659e+05, 4.495813e+06, 2.296100e+01, 4.059600e+01,
MON2025, 2025, 2.690000e+01, 6.665725e+05, 4.498177e+06, 2.296900e+01, 4.061800e+01,
MON2026, 2026, 2.640000e+01, 6.669838e+05, 4.498493e+06, 2.297400e+01, 4.062000e+01,
MON2027, 2027, 2.840000e+01, 6.664793e+05, 4.494819e+06, 2.296700e+01, 4.058700e+01,
MON2028, 2028, 2.710000e+01, 6.654726e+05, 4.500811e+06, 2.295700e+01, 4.064200e+01,
MON2029, 2029, 2.880000e+01, 6.635554e+05, 4.501328e+06, 2.293400e+01, 4.064700e+01,
MON2030, 2030, 2.790000e+01, 6.648948e+05, 4.499895e+06, 2.295000e+01, 4.063300e+01,
MON2031, 2031, 2.880000e+01, 6.637956e+05, 4.500272e+06, 2.293700e+01, 4.063700e+01,
MON2032, 2032, 3.010000e+01, 6.622389e+05, 4.501281e+06, 2.291900e+01, 4.064600e+01,
MON2033, 2033, 2.780000e+01, 6.649085e+05, 4.500004e+06, 2.295000e+01, 4.063400e+01,
MON2034, 2034, 29, 6.634136e+05, 4.501164e+06, 2.293300e+01, 4.064500e+01,
MON2035, 2035, 2.750000e+01, 6.649457e+05, 4.501086e+06, 2.295100e+01, 4.064400e+01,
MON2036, 2036, 2.790000e+01, 6.659136e+05, 4.497270e+06, 2.296100e+01, 4.061000e+01,
MON2037, 2037, 2.630000e+01, 6.673634e+05, 4.497951e+06, 2.297900e+01, 4.061500e+01,
MON2038, 2038, 29, 6.653166e+05, 4.495829e+06, 2.295400e+01, 4.059700e+01,
MON2039, 2039, 2.680000e+01, 6.667342e+05, 4.498037e+06, 2.297100e+01, 4.061600e+01,
MON2040, 2040, 2.710000e+01, 6.663468e+05, 4.498247e+06, 2.296700e+01, 4.061800e+01,
MON2041, 2041, 28, 6.658652e+05, 4.497112e+06, 2.296100e+01, 4.060800e+01,
MON2042, 2042, 2.790000e+01, 6.659538e+05, 4.497154e+06, 2.296200e+01, 4.060900e+01,
MON2043, 2043, 2.810000e+01, 6.655485e+05, 4.497518e+06, 2.295700e+01, 4.061200e+01,
MON2044, 2044, 2.790000e+01, 6.660158e+05, 4.497049e+06, 2.296200e+01, 4.060800e+01,
MON2045, 2045, 2.660000e+01, 6.663878e+05, 4.499613e+06, 2.296700e+01, 4.063100e+01,
MON2046, 2046, 2.680000e+01, 6.663672e+05, 4.499051e+06, 2.296700e+01, 4.062600e+01,
MON2047, 2047, 28, 6.658888e+05, 4.496920e+06, 2.296100e+01, 4.060600e+01,
MON2048, 2048, 2.840000e+01, 6.654253e+05, 4.497029e+06, 2.295500e+01, 4.060800e+01,
MON2049, 2049, 2.830000e+01, 6.655183e+05, 4.497026e+06, 2.295600e+01, 4.060700e+01,
MON2050, 2050, 2.620000e+01, 6.674282e+05, 4.498094e+06, 2.297900e+01, 4.061700e+01,
MON2051, 2051, 2.710000e+01, 6.663188e+05, 4.498319e+06, 2.296600e+01, 4.061900e+01,
MON2052, 2052, 2.660000e+01, 6.670958e+05, 4.497794e+06, 2.297500e+01, 4.061400e+01,
MON2053, 2053, 2.630000e+01, 6.673970e+05, 4.497847e+06, 2.297900e+01, 4.061500e+01,
MON2054, 2054, 2.660000e+01, 6.668649e+05, 4.498313e+06, 2.297300e+01, 4.061900e+01,
MON2055, 2055, 2.650000e+01, 6.671691e+05, 4497872, 2.297600e+01, 4.061500e+01,
MON2056, 2056, 2.620000e+01, 6.672965e+05, 4.498200e+06, 2.297800e+01, 4.061800e+01,
MON2057, 2057, 2.830000e+01, 6.660923e+05, 4.495796e+06, 2.296300e+01, 4.059600e+01,
MON2058, 2058, 28, 6.657159e+05, 4.497408e+06, 2.295900e+01, 4.061100e+01,
MON2059, 2059, 2.780000e+01, 6.658496e+05, 4.497527e+06, 2.296100e+01, 4.061200e+01,
MON2060, 2060, 2.890000e+01, 6.657297e+05, 4.495291e+06, 2.295800e+01, 4.059200e+01,
MON2061, 2061, 2.660000e+01, 6.669604e+05, 4.497964e+06, 2.297400e+01, 4.061600e+01,
MON2062, 2062, 28, 6.655437e+05, 4.497686e+06, 2.295700e+01, 4.061300e+01,
MON2063, 2063, 2.660000e+01, 6.668211e+05, 4.498417e+06, 2.297200e+01, 4.062000e+01,
MON2064, 2064, 2.810000e+01, 6.655602e+05, 4.497399e+06, 2.295700e+01, 4.061100e+01,
MON2065, 2065, 2.620000e+01, 6.671949e+05, 4.498567e+06, 2.297700e+01, 4.062100e+01,
MON2066, 2066, 2.860000e+01, 6.658525e+05, 4.495748e+06, 2.296000e+01, 4.059600e+01,
MON2067, 2067, 2.770000e+01, 6.660648e+05, 4.497403e+06, 2.296300e+01, 4.061100e+01,
MON2068, 2068, 2.870000e+01, 6.655254e+05, 4.496069e+06, 2.295600e+01, 4.059900e+01,
MON2069, 2069, 2.830000e+01, 6.658904e+05, 4.496200e+06, 2.296100e+01, 4.060000e+01,
MON2070, 2070, 2.660000e+01, 6.663048e+05, 4.499629e+06, 2.296600e+01, 4.063100e+01,
MON2071, 2071, 2.890000e+01, 6.653828e+05, 4.495981e+06, 2.295500e+01, 4.059800e+01,
MON2072, 2072, 2.640000e+01, 6.672773e+05, 4.497859e+06, 2.297700e+01, 4.061500e+01,
MON2073, 2073, 2.660000e+01, 6.670673e+05, 4.497807e+06, 2.297500e+01, 4.061400e+01,
MON2074, 2074, 2.830000e+01, 6.660434e+05, 4.496012e+06, 2.296200e+01, 4.059800e+01,
MON2075, 2075, 2.840000e+01, 6.655578e+05, 4.496857e+06, 2.295700e+01, 4.060600e+01,
MON2076, 2076, 2.640000e+01, 6.671089e+05, 4.498199e+06, 2.297600e+01, 4.061800e+01,
MON2077, 2077, 2.860000e+01, 6.654393e+05, 4.496559e+06, 2.295500e+01, 4.060300e+01,
MON2078, 2078, 2.840000e+01, 6.655348e+05, 4.496714e+06, 2.295700e+01, 4.060500e+01,
MON2079, 2079, 27, 6.665229e+05, 4.498150e+06, 2.296900e+01, 4.061700e+01,
MON2080, 2080, 2.620000e+01, 6.673790e+05, 4.497986e+06, 2.297900e+01, 4.061600e+01,
MON2081, 2081, 2.870000e+01, 665717, 4.495727e+06, 2.295800e+01, 4.059600e+01,
MON2082, 2082, 2.630000e+01, 6.672775e+05, 4.498048e+06, 2.297800e+01, 4.061600e+01,
MON2083, 2083, 2.740000e+01, 6.654728e+05, 4.499733e+06, 2.295700e+01, 4.063200e+01,
MON2084, 2084, 2.780000e+01, 6.647281e+05, 4.500888e+06, 2.294800e+01, 4.064200e+01,
MON2085, 2085, 2.840000e+01, 6.638866e+05, 4.501518e+06, 2.293800e+01, 4.064800e+01,
MON2086, 2086, 29, 6.636313e+05, 4.500255e+06, 2.293500e+01, 4.063700e+01,
MON2087, 2087, 2.740000e+01, 6.651354e+05, 4.500837e+06, 2.295300e+01, 4.064200e+01,
MON2088, 2088, 2.740000e+01, 6.652881e+05, 4.500269e+06, 2.295500e+01, 4.063700e+01,
MON2089, 2089, 2.880000e+01, 6.635987e+05, 4.501238e+06, 2.293500e+01, 4.064600e+01,
MON2090, 2090, 2.940000e+01, 6.630569e+05, 4.500788e+06, 2.292800e+01, 4.064200e+01,
MON2091, 2091, 2.830000e+01, 6.643784e+05, 4.500041e+06, 2.294400e+01, 4.063500e+01,
MON2092, 2092, 2.850000e+01, 6.641869e+05, 4.499956e+06, 2.294100e+01, 4.063400e+01,
MON2093, 2093, 2.770000e+01, 6.650147e+05, 4.500196e+06, 2.295100e+01, 4.063600e+01,
MON2094, 2094, 2.620000e+01, 6.673305e+05, 4.498163e+06, 2.297800e+01, 4.061700e+01,
MON2095, 2095, 2.870000e+01, 6.656410e+05, 4.495943e+06, 2.295800e+01, 4.059800e+01,
MON2096, 2096, 2.840000e+01, 6.656610e+05, 4.496589e+06, 2.295800e+01, 4.060400e+01,
MON2097, 2097, 2.810000e+01, 6.658082e+05, 4.497043e+06, 2.296000e+01, 4.060800e+01,
MON2098, 2098, 2.660000e+01, 6.663569e+05, 4.499584e+06, 2.296700e+01, 4.063000e+01,
MON2099, 2099, 2.650000e+01, 6.670007e+05, 4.498162e+06, 2.297400e+01, 4.061700e+01,
MON2100, 2100, 2.640000e+01, 6.670214e+05, 4.498483e+06, 2.297500e+01, 4.062000e+01,
MON2101, 2101, 2.820000e+01, 6.655633e+05, 4.497366e+06, 2.295700e+01, 4.061100e+01,
MON2102, 2102, 2.620000e+01, 6.672806e+05, 4.498372e+06, 2.297800e+01, 4.061900e+01,
MON2103, 2103, 2.890000e+01, 6.656534e+05, 4.495377e+06, 2.295800e+01, 4.059300e+01,
MON2104, 2104, 2.860000e+01, 6.657592e+05, 4.495972e+06, 2.295900e+01, 4.059800e+01,
MON2105, 2105, 2.830000e+01, 6.656928e+05, 4.496807e+06, 2.295800e+01, 4.060500e+01,
MON2106, 2106, 2.630000e+01, 6.672911e+05, 4.497984e+06, 2.297800e+01, 4.061600e+01,
MON2107, 2107, 2.830000e+01, 6.653585e+05, 4.497495e+06, 2.295500e+01, 4.061200e+01,
MON2108, 2108, 2.650000e+01, 6.664224e+05, 4.499643e+06, 2.296800e+01, 4.063100e+01,
MON2109, 2109, 2.810000e+01, 6.656581e+05, 4.497227e+06, 2.295800e+01, 4.060900e+01,
MON2110, 2110, 2.780000e+01, 6.647025e+05, 4.500684e+06, 2.294800e+01, 4.064100e+01,
MON2111, 2111, 2.820000e+01, 6.642488e+05, 4.500903e+06, 2.294200e+01, 4.064300e+01,
MON2112, 2112, 2.870000e+01, 663488, 4.501877e+06, 2.293400e+01, 4.065200e+01,
MON2113, 2113, 2.760000e+01, 6.647692e+05, 4.501169e+06, 2.294900e+01, 4.064500e+01,
MON2114, 2114, 28, 6.648337e+05, 4.499657e+06, 2.294900e+01, 4.063100e+01,
MON2115, 2115, 2.720000e+01, 6.654446e+05, 4.500475e+06, 2.295600e+01, 4.063900e+01,
MON2116, 2116, 2.880000e+01, 6.638209e+05, 4.500131e+06, 2.293700e+01, 4.063600e+01,
MON2117, 2117, 2.810000e+01, 6.643261e+05, 4.501176e+06, 2.294300e+01, 4.064500e+01,
MON2118, 2118, 2.920000e+01, 6.630789e+05, 4.501297e+06, 2.292900e+01, 4.064600e+01,
MON2119, 2119, 2.770000e+01, 6.651405e+05, 4.499787e+06, 2.295300e+01, 4.063200e+01,
MON2120, 2120, 2.850000e+01, 6.639889e+05, 4.500596e+06, 2.293900e+01, 4.064000e+01,
MON2121, 2121, 2.870000e+01, 6.653872e+05, 4.496425e+06, 2.295500e+01, 4.060200e+01,
MON2122, 2122, 2.640000e+01, 6.670549e+05, 4.498467e+06, 2.297500e+01, 4.062000e+01,
MON2123, 2123, 2.920000e+01, 6.652868e+05, 4.495573e+06, 2.295300e+01, 4.059400e+01,
MON2124, 2124, 2.820000e+01, 6.655047e+05, 4.497310e+06, 2.295600e+01, 4.061000e+01,
