E-UTM [m],N-UTM [m],Rew [m/s2],Rns [m/s2],Rgh [m/s2],
       705162.700000,      4941687.000000,            0.014000,            0.016000,            0.015000,
       704917.200000,      4942115.000000,            0.011000,            0.013000,            0.012000,
       706906.700000,      4944741.000000,            0.005000,            0.003000,            0.004000,
       706473.700000,      4944492.000000,            0.015000,            0.016000,            0.016000,
       706906.700000,      4944243.000000,            0.004000,            0.002000,            0.003000,
       705672.000000,      4941690.000000,            0.014000,            0.017000,            0.016000,
       705419.900000,      4942116.000000,            0.015000,            0.018000,            0.017000,
       706026.600000,      4943742.000000,            0.016000,            0.023000,            0.020000,
       705577.200000,      4943502.000000,            0.022000,            0.030000,            0.026000,
       706007.100000,      4943234.000000,            0.018000,            0.018000,            0.018000,
       706171.000000,      4941654.000000,            0.013000,            0.013000,            0.013000,
       705977.900000,      4942163.000000,            0.021000,            0.014000,            0.017000,
       706906.700000,      4943247.000000,            0.004000,            0.002000,            0.003000,
       706460.700000,      4942987.000000,            0.017000,            0.014000,            0.016000,
       706906.700000,      4942749.000000,            0.003000,            0.001000,            0.002000,
       706906.700000,      4942252.000000,            0.003000,            0.001000,            0.002000,
       706497.800000,      4941980.000000,            0.012000,            0.012000,            0.012000,
       706459.600000,      4942476.000000,            0.016000,            0.012000,            0.014000,
