LON [dd], LAT [dd], Rgh [m/s2]
       10.8163367097,       44.7007417891,        0.3524592873,
       10.8164165254,       44.7059569312,        0.3569747382,
       10.8223197113,       44.7240399747,        0.3795321486,
       10.8221789205,       44.7188318546,        0.3748465602,
       10.8219995965,       44.7136314708,        0.3700837250,
       10.8173648636,       44.7422572328,        0.5226489521,
       10.8175050995,       44.7473911164,        0.5293524149,
       10.8170851884,       44.7319261363,        0.5087751538,
       10.8238677707,       44.7803801188,        0.5825414877,
       10.8183476336,       44.7779545684,        0.5651312639,
       10.8233046213,       44.7600901275,        0.5588925031,
       10.8242911425,       44.7954343765,        0.5967684070,
       10.8241498911,       44.7904275906,        0.5924037028,
       10.8300952115,       44.8077901820,        0.6226985604,
       10.8299547199,       44.8028200013,        0.6191909965,
       10.9606901782,       44.6894360469,        0.7402792717,
       10.9576728924,       44.6940746663,        0.7529329770,
       10.9637067573,       44.6847761817,        0.7273067376,
       10.8196140004,       44.8228029052,        0.5963101517,
       10.8197550442,       44.8277129878,        0.5976218047,
       10.9699973796,       44.6846478830,        0.7391364714,
       10.9762879664,       44.6845191664,        0.7506086186,
       10.9825772559,       44.6843900577,        0.7616611418,
       10.8257039239,       44.8446761695,        0.6152476650,
       10.8255623423,       44.8398183042,        0.6156251330,
       10.8258442737,       44.8495189829,        0.6143588725,
       11.0014474326,       44.6840001717,        0.7917047464,
       10.8251377958,       44.8251545605,        0.6137064921,
       11.0298860886,       44.6880071387,        0.8509655916,
       11.0361767524,       44.6878747258,        0.8564378413,
       11.0424661179,       44.6877419218,        0.8609032097,
       11.0487567081,       44.6876086732,        0.8643267920,
       11.0550459997,       44.6874750335,        0.8666786282,
       11.0613365159,       44.6873409489,        0.8679397791,
       11.0676269949,       44.6872064463,        0.8680989235,
       11.0739161750,       44.6870715525,        0.8671550019,
       11.0802065792,       44.6869362134,        0.8651156854,
       11.0864956843,       44.6868004833,        0.8619990697,
       11.0927860134,       44.6866643076,        0.8578300417,
       11.0990750431,       44.6865277408,        0.8526446970,
       11.1053652965,       44.6863907281,        0.8464829596,
       11.1116542503,       44.6862533243,        0.8393960087,
       11.1179444276,       44.6861154744,        0.8314354809,
       11.1242333052,       44.6859772334,        0.8226637677,
       11.1305234060,       44.6858385458,        0.8131402409,
       11.1368122067,       44.6856994673,        0.8029342128,
       11.1431022305,       44.6855599418,        0.7921086889,
       11.1493909541,       44.6854200255,        0.7807357094,
       11.1556796389,       44.6852796901,        0.7688805680,
       11.1619695463,       44.6851389073,        0.7566070825,
       11.1682581532,       44.6849977336,        0.7439847108,
       11.1745479825,       44.6848561123,        0.7310705491,
       11.1808365110,       44.6847141000,        0.7179290414,
       11.1871262617,       44.6845716397,        0.7046109315,
       11.1934147115,       44.6844287885,        0.6911740180,
       11.1997043832,       44.6842854890,        0.6776616454,
       11.2059927537,       44.6841417986,        0.6641241164,
       11.2122810844,       44.6839976885,        0.6505997308,
       11.2185706367,       44.6838531296,        0.6371229569,
       11.2248588875,       44.6837081798,        0.6237326131,
       11.2311470982,       44.6835628101,        0.6104557653,
       11.2374365301,       44.6834169912,        0.5973160962,
       11.2437246602,       44.6832707814,        0.5843418926,
       11.2500127498,       44.6831241514,        0.5715504271,
       11.2563020602,       44.6829770716,        0.5589562390,
       11.2625900685,       44.6828296011,        0.5465787636,
       11.2688780361,       44.6826817101,        0.5344273891,
       11.2751672240,       44.6825333689,        0.5225094506,
       11.2566178394,       44.9545508105,        0.6083317590,
       11.2596250425,       44.9505968003,        0.6122983634,
       11.2844480172,       44.6776993852,        0.4969386428,
       11.2970240448,       44.6773995876,        0.4753782562,
       11.3200832971,       44.9610543573,        0.4661212724,
       11.3003194239,       44.6819252236,        0.4773137487,
       11.4429339445,       44.8248984096,        0.3481926693,
       11.4427446422,       44.8199817532,        0.3480883617,
       11.4482903925,       44.8223137310,        0.3409911024,
       11.3539218979,       44.6852372250,        0.3995545998,
       11.3506225302,       44.6807100445,        0.3992068135,
       11.3353668512,       44.6948605271,        0.4382127161,
       11.3724729159,       44.6755654501,        0.3658704061,
       11.3787597312,       44.6754098680,        0.3582073679,
       11.3916504724,       44.6843087904,        0.3505378695,
       11.4009229235,       44.6794678862,        0.3362687439,
       11.4729610440,       44.7539197065,        0.2978527317,
       11.4727698394,       44.7487958894,        0.2963869958,
       11.4723892099,       44.7385157447,        0.2932155685,
       11.4260720847,       44.6788366767,        0.3097052401,
       11.4230889251,       44.6835235311,        0.3156458675,
       11.4197851750,       44.6789951048,        0.3160688569,
       11.4721994011,       44.7333491897,        0.2915130725,
       11.4290548462,       44.6741392223,        0.3039046349,
       11.4105129176,       44.6838389182,        0.3290072250,
       11.4134969606,       44.6791531420,        0.3226148436,
       11.4168003125,       44.6836814513,        0.3222317165,
       11.4511396043,       44.6783718116,        0.2861183367,
       11.4710483685,       44.7020763919,        0.2799255793,
       11.4708516852,       44.6968229012,        0.2778018169,
       11.4598783638,       44.6865984969,        0.2826157879,
       11.4546067130,       44.6892863497,        0.2886437536,
       11.4602043148,       44.7023935964,        0.2898755396,
       11.4547225468,       44.6999316116,        0.2938248522,
       11.4600437856,       44.6971399950,        0.2875475544,
       11.4323589507,       44.6786778262,        0.3035173970,
       11.4263927407,       44.6880313408,        0.3151041211,
       11.4326854907,       44.6878730228,        0.3086698070,
       11.4297263857,       44.6925390506,        0.3144272698,
       11.4138159388,       44.6883464915,        0.3285375097,
       11.4725799417,       44.7436577438,        0.2948382685,
       11.4508049724,       44.7442075036,        0.3179510526,
       11.4509919283,       44.7493442386,        0.3197876300,
       11.4454553244,       44.7469218669,        0.3251296074,
       11.4616914532,       44.7439384360,        0.3060683335,
       11.4615037017,       44.7387867473,        0.3042981619,
       11.4670405526,       44.7412291982,        0.2995380303,
       11.3757730696,       44.6800923404,        0.3659880143,
       11.4689477069,       44.7920095596,        0.3119763090,
       11.3380476363,       44.6810163516,        0.4172281517,
       11.3413462065,       44.6855433155,        0.4178260513,
       11.4469634119,       44.7875310549,        0.3370272752,
       11.4525064588,       44.7899086150,        0.3307359020,
       11.4471528478,       44.7925442913,        0.3379851178,
       11.4584318558,       44.8022663437,        0.3259770002,
       11.4639762029,       44.8046126978,        0.3197805693,
       11.4586206206,       44.8072261720,        0.3264971507,
       11.3105145930,       44.7045951129,        0.4948278906,
       11.3168056116,       44.7044456226,        0.4828431857,
       11.3138122139,       44.7090602991,        0.4952180399,
       11.4760256250,       44.8338990988,        0.3082220105,
       11.4697126286,       44.8119211383,        0.3140951228,
       11.4762163256,       44.8387731797,        0.3079794135,
       11.2948172550,       44.9615635961,        0.5108557526,
       11.4764083352,       44.8436322048,        0.3076282698,
       11.4699039706,       44.8168620128,        0.3143473985,
       11.4700949730,       44.8217781294,        0.3144869237,
       11.4708597026,       44.8413327679,        0.3139195506,
       11.4714346675,       44.8558409021,        0.3123213573,
       11.4716264120,       44.8606467355,        0.3115711839,
       11.4718182013,       44.8654374210,        0.3107150213,
       11.4720083854,       44.8702033900,        0.3097582852,
       11.4722002642,       44.8749637407,        0.3086965262,
       11.4723921878,       44.8797088766,        0.3075353867,
       11.4785217516,       44.8960729481,        0.2970974131,
       11.4085096938,       44.9592265157,        0.3421176320,
       11.4787143001,       44.9007497747,        0.2955884266,
