E-UTM [m],N-UTM [m],Rew [m/s2],Rns [m/s2],Rgh [m/s2],
       695439.900000,      4942982.000000,            0.703000,            1.226000,            0.928000,
       695190.500000,      4943414.000000,            0.741000,            0.980000,            0.852000,
       695191.000000,      4941687.000000,            0.668000,            0.715000,            0.691000,
       695689.600000,      4941687.000000,            0.797000,            0.817000,            0.807000,
       695440.200000,      4942119.000000,            0.788000,            0.617000,            0.698000,
       696188.100000,      4941687.000000,            0.622000,            0.722000,            0.670000,
       695938.700000,      4942119.000000,            0.677000,            0.624000,            0.650000,
       705612.900000,      4951463.000000,            1.084000,            0.623000,            0.821000,
       705612.900000,      4950965.000000,            0.915000,            0.954000,            0.934000,
       706044.200000,      4951214.000000,            0.838000,            0.969000,            0.901000,
       696437.500000,      4941256.000000,            0.770000,            1.037000,            0.893000,
       696936.000000,      4941256.000000,            0.708000,            0.734000,            0.720000,
       696686.600000,      4941687.000000,            0.921000,            0.911000,            0.916000,
       706044.200000,      4950218.000000,            0.871000,            0.953000,            0.911000,
       706044.200000,      4949720.000000,            0.653000,            0.831000,            0.737000,
       706475.500000,      4949969.000000,            0.657000,            0.666000,            0.661000,
       697185.200000,      4941687.000000,            0.791000,            0.792000,            0.792000,
       697683.700000,      4941687.000000,            0.627000,            0.651000,            0.639000,
       697434.300000,      4942119.000000,            0.792000,            0.573000,            0.674000,
       698182.200000,      4941687.000000,            0.766000,            0.706000,            0.736000,
       697932.800000,      4942119.000000,            0.688000,            0.852000,            0.766000,
       706906.700000,      4952209.000000,            0.694000,            0.821000,            0.755000,
       706906.700000,      4952707.000000,            0.811000,            0.787000,            0.799000,
       706475.500000,      4952458.000000,            0.901000,            0.720000,            0.805000,
       698930.200000,      4941256.000000,            0.836000,            0.573000,            0.692000,
       698680.800000,      4941687.000000,            1.079000,            0.697000,            0.867000,
       698431.600000,      4941256.000000,            0.877000,            0.620000,            0.738000,
       706475.500000,      4950965.000000,            0.656000,            0.676000,            0.666000,
       706475.500000,      4951463.000000,            0.811000,            0.961000,            0.883000,
       699677.600000,      4942551.000000,            0.762000,            0.873000,            0.816000,
       699428.200000,      4942982.000000,            1.032000,            0.717000,            0.861000,
       699179.000000,      4942551.000000,            0.703000,            0.887000,            0.789000,
       706906.700000,      4951214.000000,            0.869000,            0.712000,            0.786000,
       706906.700000,      4950716.000000,            0.584000,            0.630000,            0.607000,
       700425.800000,      4941256.000000,            0.668000,            0.593000,            0.630000,
